machine_id,machine_name,machine_type,timestamp,temperature,vibration,pressure,rpm,anomaly_label
3,Pump C,Pump,2026-02-26 10:07:19,69.73,1.83,104.09,1301.76,0
3,Pump C,Pump,2026-02-26 10:12:19,67.83,1.27,118.96,1171.38,0
3,Pump C,Pump,2026-02-26 10:17:19,64.92,1.01,106.9,1276.22,0
3,Pump C,Pump,2026-02-26 10:22:19,60.73,1.05,114.27,1211.4,0
3,Pump C,Pump,2026-02-26 10:27:19,88.64,3.77,140.54,1463.71,1
3,Pump C,Pump,2026-02-26 10:32:19,51.23,1.81,116.99,1139.42,0
3,Pump C,Pump,2026-02-26 10:37:19,61.32,1.95,112.69,1233.24,0
3,Pump C,Pump,2026-02-26 10:42:19,95.44,4.41,144.82,1524.45,1
3,Pump C,Pump,2026-02-26 10:47:19,68.72,1.43,110.18,1136.19,0
3,Pump C,Pump,2026-02-26 10:52:19,52.94,0.96,117.62,1208.24,0
3,Pump C,Pump,2026-02-26 10:57:19,55.94,1.13,104.66,1167.24,0
3,Pump C,Pump,2026-02-26 11:02:19,59.68,1.18,120.02,1215.01,0
3,Pump C,Pump,2026-02-26 11:07:19,59.92,1.74,113.23,1120.18,0
3,Pump C,Pump,2026-02-26 11:12:19,99.73,3.76,136.94,1510.65,1
3,Pump C,Pump,2026-02-26 11:17:19,63.32,1.78,117.31,1272.25,0
3,Pump C,Pump,2026-02-26 11:22:19,60.91,1.21,113.78,1285.89,0
3,Pump C,Pump,2026-02-26 11:27:19,95.94,5.7,137.09,1595.11,1
3,Pump C,Pump,2026-02-26 11:32:19,54.84,1.42,117.52,1240.1,0
3,Pump C,Pump,2026-02-26 11:37:19,64.38,1.53,111.44,1218.55,0
3,Pump C,Pump,2026-02-26 11:42:19,54.34,2.03,120.05,1288.71,0
3,Pump C,Pump,2026-02-26 11:47:19,83.91,4.25,143.91,1439.72,1
3,Pump C,Pump,2026-02-26 11:52:19,68.48,1.31,102.74,1169.84,0
3,Pump C,Pump,2026-02-26 11:57:19,67.13,1.27,118.42,1152.5,0
3,Pump C,Pump,2026-02-26 12:02:19,65.02,1.1,108.83,1266.37,0
3,Pump C,Pump,2026-02-26 12:07:19,62.99,1.35,108.83,1275.22,0
3,Pump C,Pump,2026-02-26 12:12:19,62.42,1.77,109.23,1194.01,0
3,Pump C,Pump,2026-02-26 12:17:19,91.88,4.04,139.15,1485.81,1
3,Pump C,Pump,2026-02-26 12:22:19,58.38,1.26,118.22,1250.44,0
3,Pump C,Pump,2026-02-26 12:27:19,65.1,1.92,115.52,1164.89,0
3,Pump C,Pump,2026-02-26 12:32:19,62.85,1.41,120.32,1294.77,0
3,Pump C,Pump,2026-02-26 12:37:19,59.88,2.01,115.13,1222.25,0
3,Pump C,Pump,2026-02-26 12:42:19,63.89,1.48,115.65,1259.46,0
3,Pump C,Pump,2026-02-26 12:47:19,69.02,0.91,109.09,1123.77,0
3,Pump C,Pump,2026-02-26 12:52:19,83.11,4.44,140.97,1423.4,1
3,Pump C,Pump,2026-02-26 12:57:19,64.8,0.92,119.72,1285.67,0
3,Pump C,Pump,2026-02-26 13:02:19,63.52,1.94,115.63,1119.39,0
3,Pump C,Pump,2026-02-26 13:07:19,50.34,1.11,105.27,1169.93,0
3,Pump C,Pump,2026-02-26 13:12:19,69.6,1.87,110.56,1239.19,0
3,Pump C,Pump,2026-02-26 13:17:19,69.74,1.38,116.79,1245.48,0
3,Pump C,Pump,2026-02-26 13:22:19,55.34,1.89,106.2,1262.71,0
3,Pump C,Pump,2026-02-26 13:27:19,66.53,0.83,118.62,1134.81,0
3,Pump C,Pump,2026-02-26 13:32:19,68.21,0.84,114.86,1271.46,0
3,Pump C,Pump,2026-02-26 13:37:19,84.8,3.96,144.07,1532.88,1
3,Pump C,Pump,2026-02-26 13:42:19,59.56,0.98,102.16,1138.4,0
3,Pump C,Pump,2026-02-26 13:47:19,68.79,1.54,112.57,1101.22,0
3,Pump C,Pump,2026-02-26 13:52:19,52.3,1.24,110.86,1160.03,0
3,Pump C,Pump,2026-02-26 13:57:19,86.33,3.45,136.22,1575.84,1
3,Pump C,Pump,2026-02-26 14:02:19,55.37,1.33,104.18,1207.73,0
3,Pump C,Pump,2026-02-26 14:07:19,67.56,1.38,107.44,1117.76,0
3,Pump C,Pump,2026-02-26 14:12:19,58.7,1.95,105.3,1120.66,0
3,Pump C,Pump,2026-02-26 14:17:19,62.48,1.99,119.39,1244.06,0
3,Pump C,Pump,2026-02-26 14:22:19,51.89,1.57,112.26,1194.76,0
3,Pump C,Pump,2026-02-26 14:27:19,51.87,1.42,108.38,1161.38,0
3,Pump C,Pump,2026-02-26 14:32:19,59.16,1.76,103.89,1193.79,0
3,Pump C,Pump,2026-02-26 14:37:19,62.08,1.99,106.95,1280.31,0
3,Pump C,Pump,2026-02-26 14:42:19,96.61,3.45,138.05,1448.59,1
3,Pump C,Pump,2026-02-26 14:47:19,67.11,1.03,113.39,1258.11,0
3,Pump C,Pump,2026-02-26 14:52:19,54.58,1.37,111.4,1116.04,0
3,Pump C,Pump,2026-02-26 14:57:19,54.93,1.65,119.56,1114.24,0
3,Pump C,Pump,2026-02-26 15:02:19,64.22,1.39,104.66,1278.02,0
3,Pump C,Pump,2026-02-26 15:07:19,54.9,1.47,108.25,1128.98,0
3,Pump C,Pump,2026-02-26 15:12:19,86.5,4.15,136.44,1434.49,1
3,Pump C,Pump,2026-02-26 15:17:19,55.08,1.57,108.52,1255.41,0
3,Pump C,Pump,2026-02-26 15:22:19,69.46,1.35,114.58,1281.72,0
3,Pump C,Pump,2026-02-26 15:27:19,64.23,0.94,106.1,1172.82,0
3,Pump C,Pump,2026-02-26 15:32:19,60.7,2.07,103.74,1263.32,0
3,Pump C,Pump,2026-02-26 15:37:19,56.53,1.87,104.05,1116.52,0
3,Pump C,Pump,2026-02-26 15:42:19,58.7,1.22,106.55,1170.8,0
3,Pump C,Pump,2026-02-26 15:47:19,56.03,1.32,117.54,1302.58,0
3,Pump C,Pump,2026-02-26 15:52:19,67.41,1.55,104.69,1249.95,0
3,Pump C,Pump,2026-02-26 15:57:19,58.26,1.36,106.26,1274.03,0
3,Pump C,Pump,2026-02-26 16:02:19,69.13,1.97,113.63,1286.38,0
3,Pump C,Pump,2026-02-26 16:07:19,60.74,1.77,110.14,1189.59,0
3,Pump C,Pump,2026-02-26 16:12:19,56.64,0.8,115.81,1132.46,0
3,Pump C,Pump,2026-02-26 16:17:19,58.19,1.22,118.23,1117.55,0
3,Pump C,Pump,2026-02-26 16:22:19,52.99,0.98,106.43,1193.53,0
3,Pump C,Pump,2026-02-26 16:27:19,52.4,1.78,109.38,1262.77,0
3,Pump C,Pump,2026-02-26 16:32:19,57.7,1.03,116.52,1299.43,0
3,Pump C,Pump,2026-02-26 16:37:19,68.24,0.84,100.42,1230.5,0
3,Pump C,Pump,2026-02-26 16:42:19,61.24,0.89,108.97,1140.77,0
3,Pump C,Pump,2026-02-26 16:47:19,67.72,1.3,100.88,1156.63,0
3,Pump C,Pump,2026-02-26 16:52:19,54.29,1.82,119.4,1232.7,0
3,Pump C,Pump,2026-02-26 16:57:19,67.18,1.17,103.9,1133.33,0
3,Pump C,Pump,2026-02-26 17:02:19,70.1,1.41,114.58,1166.8,0
3,Pump C,Pump,2026-02-26 17:07:19,61.99,0.84,110.04,1240.79,0
3,Pump C,Pump,2026-02-26 17:12:19,60.0,0.85,102.18,1137.2,0
3,Pump C,Pump,2026-02-26 17:17:19,50.57,1.48,106.35,1164.51,0
3,Pump C,Pump,2026-02-26 17:22:19,98.08,5.51,144.26,1496.79,1
3,Pump C,Pump,2026-02-26 17:27:19,56.06,1.93,102.41,1218.42,0
3,Pump C,Pump,2026-02-26 17:32:19,53.85,1.26,119.43,1121.23,0
3,Pump C,Pump,2026-02-26 17:37:19,58.72,0.9,110.53,1234.79,0
3,Pump C,Pump,2026-02-26 17:42:19,67.11,1.16,113.42,1103.0,0
3,Pump C,Pump,2026-02-26 17:47:19,98.87,4.37,132.19,1573.56,1
3,Pump C,Pump,2026-02-26 17:52:19,65.54,1.0,113.22,1190.35,0
3,Pump C,Pump,2026-02-26 17:57:19,55.44,1.46,100.66,1219.86,0
3,Pump C,Pump,2026-02-26 18:02:19,51.74,1.84,103.05,1129.39,0
3,Pump C,Pump,2026-02-26 18:07:19,68.88,0.83,118.63,1145.33,0
3,Pump C,Pump,2026-02-26 18:12:19,67.9,1.3,111.75,1169.83,0
3,Pump C,Pump,2026-02-26 18:17:19,55.59,1.33,119.5,1283.55,0
3,Pump C,Pump,2026-02-26 18:22:19,65.56,1.65,110.4,1200.11,0
3,Pump C,Pump,2026-02-26 18:27:19,52.15,1.75,106.11,1220.88,0
3,Pump C,Pump,2026-02-26 18:32:19,59.11,1.23,108.09,1238.89,0
3,Pump C,Pump,2026-02-26 18:37:19,53.84,1.12,118.3,1128.38,0
3,Pump C,Pump,2026-02-26 18:42:19,57.6,1.08,108.91,1266.23,0
3,Pump C,Pump,2026-02-26 18:47:19,64.56,1.1,106.21,1231.1,0
3,Pump C,Pump,2026-02-26 18:52:19,66.03,1.36,109.26,1164.41,0
3,Pump C,Pump,2026-02-26 18:57:19,58.38,1.62,118.37,1228.4,0
3,Pump C,Pump,2026-02-26 19:02:19,82.71,3.86,131.83,1540.98,1
3,Pump C,Pump,2026-02-26 19:07:19,99.38,4.58,139.29,1488.81,1
3,Pump C,Pump,2026-02-26 19:12:19,69.17,1.94,115.79,1265.45,0
3,Pump C,Pump,2026-02-26 19:17:19,56.15,1.53,107.84,1174.69,0
3,Pump C,Pump,2026-02-26 19:22:19,58.37,1.9,115.7,1200.4,0
3,Pump C,Pump,2026-02-26 19:27:19,63.31,1.29,118.41,1102.71,0
3,Pump C,Pump,2026-02-26 19:32:19,64.56,0.89,112.01,1201.36,0
3,Pump C,Pump,2026-02-26 19:37:19,58.45,1.68,102.01,1192.41,0
3,Pump C,Pump,2026-02-26 19:42:19,53.24,1.07,111.27,1118.28,0
3,Pump C,Pump,2026-02-26 19:47:19,53.67,1.74,113.15,1175.18,0
3,Pump C,Pump,2026-02-26 19:52:19,64.91,1.36,114.88,1152.69,0
3,Pump C,Pump,2026-02-26 19:57:19,57.22,1.11,112.47,1101.43,0
3,Pump C,Pump,2026-02-26 20:02:19,56.21,1.64,106.92,1113.43,0
3,Pump C,Pump,2026-02-26 20:07:19,57.33,1.17,114.11,1241.59,0
3,Pump C,Pump,2026-02-26 20:12:19,84.56,5.38,134.89,1526.41,1
3,Pump C,Pump,2026-02-26 20:17:19,52.91,1.82,107.98,1174.88,0
3,Pump C,Pump,2026-02-26 20:22:19,50.01,1.7,102.2,1266.35,0
3,Pump C,Pump,2026-02-26 20:27:19,54.41,1.43,117.61,1292.73,0
3,Pump C,Pump,2026-02-26 20:32:19,61.78,1.91,118.53,1244.63,0
3,Pump C,Pump,2026-02-26 20:37:19,55.34,1.81,105.8,1134.96,0
3,Pump C,Pump,2026-02-26 20:42:19,53.09,1.06,113.47,1263.93,0
3,Pump C,Pump,2026-02-26 20:47:19,56.16,1.44,116.07,1163.16,0
3,Pump C,Pump,2026-02-26 20:52:19,61.54,1.91,111.25,1275.0,0
3,Pump C,Pump,2026-02-26 20:57:19,99.14,3.74,143.19,1517.41,1
3,Pump C,Pump,2026-02-26 21:02:19,52.07,1.45,102.42,1280.35,0
3,Pump C,Pump,2026-02-26 21:07:19,65.46,1.44,100.42,1242.35,0
3,Pump C,Pump,2026-02-26 21:12:19,64.37,0.79,111.34,1262.24,0
3,Pump C,Pump,2026-02-26 21:17:19,66.53,1.1,112.62,1288.88,0
3,Pump C,Pump,2026-02-26 21:22:19,98.01,3.46,137.23,1566.45,1
3,Pump C,Pump,2026-02-26 21:27:19,64.54,1.37,116.16,1101.4,0
3,Pump C,Pump,2026-02-26 21:32:19,68.26,0.97,114.79,1203.63,0
3,Pump C,Pump,2026-02-26 21:37:19,55.89,1.39,104.98,1279.1,0
3,Pump C,Pump,2026-02-26 21:42:19,61.86,1.44,101.37,1173.44,0
3,Pump C,Pump,2026-02-26 21:47:19,60.78,1.2,113.83,1232.46,0
3,Pump C,Pump,2026-02-26 21:52:19,57.15,1.46,105.46,1123.39,0
3,Pump C,Pump,2026-02-26 21:57:19,54.16,1.36,118.4,1188.04,0
3,Pump C,Pump,2026-02-26 22:02:19,56.48,1.66,100.39,1288.36,0
3,Pump C,Pump,2026-02-26 22:07:19,63.69,1.99,110.13,1145.19,0
3,Pump C,Pump,2026-02-26 22:12:19,58.15,1.87,111.39,1239.15,0
3,Pump C,Pump,2026-02-26 22:17:19,66.84,2.04,109.27,1179.85,0
3,Pump C,Pump,2026-02-26 22:22:19,64.64,1.39,102.95,1238.1,0
3,Pump C,Pump,2026-02-26 22:27:19,57.35,1.46,108.48,1134.55,0
3,Pump C,Pump,2026-02-26 22:32:19,57.99,1.55,119.0,1224.54,0
3,Pump C,Pump,2026-02-26 22:37:19,81.71,4.68,141.38,1414.84,1
3,Pump C,Pump,2026-02-26 22:42:19,56.34,1.0,103.18,1265.18,0
3,Pump C,Pump,2026-02-26 22:47:19,59.21,1.5,110.16,1136.71,0
3,Pump C,Pump,2026-02-26 22:52:19,69.05,1.72,102.44,1232.97,0
3,Pump C,Pump,2026-02-26 22:57:19,59.13,1.58,105.68,1204.4,0
3,Pump C,Pump,2026-02-26 23:02:19,66.19,1.81,111.6,1129.4,0
3,Pump C,Pump,2026-02-26 23:07:19,57.0,1.95,105.81,1113.31,0
3,Pump C,Pump,2026-02-26 23:12:19,56.63,1.92,112.72,1186.57,0
3,Pump C,Pump,2026-02-26 23:17:19,59.13,0.89,107.99,1182.79,0
3,Pump C,Pump,2026-02-26 23:22:19,69.34,1.6,112.08,1171.26,0
3,Pump C,Pump,2026-02-26 23:27:19,50.72,1.42,117.2,1106.13,0
3,Pump C,Pump,2026-02-26 23:32:19,69.51,1.92,105.19,1157.39,0
3,Pump C,Pump,2026-02-26 23:37:19,51.55,1.0,102.97,1259.77,0
3,Pump C,Pump,2026-02-26 23:42:19,64.39,1.06,114.23,1238.09,0
3,Pump C,Pump,2026-02-26 23:47:19,58.4,0.86,102.02,1130.54,0
3,Pump C,Pump,2026-02-26 23:52:19,56.69,1.04,102.18,1145.76,0
3,Pump C,Pump,2026-02-26 23:57:19,62.83,2.0,119.97,1193.16,0
3,Pump C,Pump,2026-02-27 00:02:19,66.15,1.4,104.42,1186.27,0
3,Pump C,Pump,2026-02-27 00:07:19,64.8,1.41,118.19,1146.63,0
3,Pump C,Pump,2026-02-27 00:12:19,85.67,3.4,137.76,1522.97,1
3,Pump C,Pump,2026-02-27 00:17:19,60.35,2.1,119.1,1292.63,0
3,Pump C,Pump,2026-02-27 00:22:19,69.01,1.67,105.52,1237.49,0
3,Pump C,Pump,2026-02-27 00:27:19,61.32,1.42,111.99,1224.28,0
3,Pump C,Pump,2026-02-27 00:32:19,64.6,1.37,106.24,1262.41,0
3,Pump C,Pump,2026-02-27 00:37:19,59.08,1.04,99.41,1296.12,0
3,Pump C,Pump,2026-02-27 00:42:19,49.35,1.36,100.22,1252.8,0
3,Pump C,Pump,2026-02-27 00:47:19,67.28,1.97,113.99,1271.6,0
3,Pump C,Pump,2026-02-27 00:52:19,54.44,1.75,108.81,1237.0,0
3,Pump C,Pump,2026-02-27 00:57:19,87.35,5.13,141.52,1449.45,1
3,Pump C,Pump,2026-02-27 01:02:19,91.04,5.46,141.27,1435.73,1
3,Pump C,Pump,2026-02-27 01:07:19,68.56,1.31,107.98,1179.28,0
3,Pump C,Pump,2026-02-27 01:12:19,58.03,1.67,112.2,1138.61,0
3,Pump C,Pump,2026-02-27 01:17:19,68.39,1.75,105.49,1142.43,0
3,Pump C,Pump,2026-02-27 01:22:19,53.44,1.99,113.15,1214.35,0
3,Pump C,Pump,2026-02-27 01:27:19,95.15,3.84,135.29,1464.49,1
3,Pump C,Pump,2026-02-27 01:32:19,50.39,1.34,104.18,1108.73,0
3,Pump C,Pump,2026-02-27 01:37:19,58.24,1.48,116.84,1150.16,0
3,Pump C,Pump,2026-02-27 01:42:19,68.54,1.7,106.27,1216.24,0
3,Pump C,Pump,2026-02-27 01:47:19,61.98,1.3,100.83,1222.89,0
3,Pump C,Pump,2026-02-27 01:52:19,52.92,1.53,103.92,1147.09,0
3,Pump C,Pump,2026-02-27 01:57:19,65.39,1.54,115.08,1225.77,0
3,Pump C,Pump,2026-02-27 02:02:19,68.84,1.89,105.34,1207.29,0
3,Pump C,Pump,2026-02-27 02:07:19,53.99,1.2,101.06,1241.65,0
3,Pump C,Pump,2026-02-27 02:12:19,65.21,1.07,100.16,1158.33,0
3,Pump C,Pump,2026-02-27 02:17:19,99.04,4.81,143.58,1575.28,1
3,Pump C,Pump,2026-02-27 02:22:19,54.34,1.87,101.88,1222.82,0
3,Pump C,Pump,2026-02-27 02:27:19,69.92,1.28,116.56,1125.76,0
3,Pump C,Pump,2026-02-27 02:32:19,88.25,5.67,131.53,1569.37,1
3,Pump C,Pump,2026-02-27 02:37:19,60.06,1.52,108.87,1152.28,0
3,Pump C,Pump,2026-02-27 02:42:19,64.68,1.54,110.75,1188.09,0
3,Pump C,Pump,2026-02-27 02:47:19,57.3,1.08,104.44,1151.6,0
3,Pump C,Pump,2026-02-27 02:52:19,67.89,2.04,110.42,1147.67,0
3,Pump C,Pump,2026-02-27 02:57:19,61.55,0.94,116.23,1197.28,0
3,Pump C,Pump,2026-02-27 03:02:19,63.86,1.41,102.33,1173.07,0
3,Pump C,Pump,2026-02-27 03:07:19,57.26,1.08,102.52,1229.97,0
3,Pump C,Pump,2026-02-27 03:12:19,94.68,4.65,141.84,1448.76,1
3,Pump C,Pump,2026-02-27 03:17:19,50.83,1.01,106.48,1257.62,0
3,Pump C,Pump,2026-02-27 03:22:19,90.95,4.3,139.33,1595.57,1
3,Pump C,Pump,2026-02-27 03:27:19,59.19,1.31,110.54,1137.35,0
3,Pump C,Pump,2026-02-27 03:32:19,94.42,5.58,142.84,1522.42,1
3,Pump C,Pump,2026-02-27 03:37:19,67.24,1.52,116.18,1248.44,0
3,Pump C,Pump,2026-02-27 03:42:19,51.23,1.18,117.32,1142.84,0
3,Pump C,Pump,2026-02-27 03:47:19,54.86,1.28,104.21,1190.51,0
3,Pump C,Pump,2026-02-27 03:52:19,54.85,1.32,101.84,1247.17,0
3,Pump C,Pump,2026-02-27 03:57:19,54.86,1.4,119.04,1159.89,0
3,Pump C,Pump,2026-02-27 04:02:19,56.85,1.37,106.78,1196.71,0
3,Pump C,Pump,2026-02-27 04:07:19,58.2,1.53,119.55,1122.41,0
3,Pump C,Pump,2026-02-27 04:12:19,58.64,1.02,119.49,1273.18,0
3,Pump C,Pump,2026-02-27 04:17:19,57.78,1.82,107.54,1128.22,0
3,Pump C,Pump,2026-02-27 04:22:19,63.82,1.33,100.53,1194.24,0
3,Pump C,Pump,2026-02-27 04:27:19,56.9,1.04,100.79,1291.16,0
3,Pump C,Pump,2026-02-27 04:32:19,67.16,1.81,118.91,1152.73,0
3,Pump C,Pump,2026-02-27 04:37:19,54.98,1.0,99.85,1114.57,0
3,Pump C,Pump,2026-02-27 04:42:19,51.48,1.97,108.03,1199.94,0
3,Pump C,Pump,2026-02-27 04:47:19,51.62,1.55,116.97,1181.25,0
3,Pump C,Pump,2026-02-27 04:52:19,55.67,1.6,110.6,1159.39,0
3,Pump C,Pump,2026-02-27 04:57:19,63.2,1.97,108.07,1235.81,0
3,Pump C,Pump,2026-02-27 05:02:19,82.23,3.61,134.86,1460.28,1
3,Pump C,Pump,2026-02-27 05:07:19,54.32,1.06,116.21,1175.15,0
3,Pump C,Pump,2026-02-27 05:12:19,60.83,1.92,114.73,1145.74,0
3,Pump C,Pump,2026-02-27 05:17:19,50.93,1.3,113.76,1250.59,0
3,Pump C,Pump,2026-02-27 05:22:19,55.3,1.78,113.38,1273.86,0
3,Pump C,Pump,2026-02-27 05:27:19,96.38,5.19,136.19,1525.17,1
3,Pump C,Pump,2026-02-27 05:32:19,64.54,1.27,108.42,1105.4,0
3,Pump C,Pump,2026-02-27 05:37:19,49.72,0.9,108.24,1293.17,0
3,Pump C,Pump,2026-02-27 05:42:19,93.61,3.22,141.36,1552.75,1
3,Pump C,Pump,2026-02-27 05:47:19,82.72,5.59,134.38,1585.6,1
3,Pump C,Pump,2026-02-27 05:52:19,66.67,1.9,112.68,1173.01,0
3,Pump C,Pump,2026-02-27 05:57:19,50.52,1.56,102.49,1152.81,0
3,Pump C,Pump,2026-02-27 06:02:19,58.18,1.34,111.76,1216.08,0
3,Pump C,Pump,2026-02-27 06:07:19,63.44,0.81,103.41,1259.76,0
3,Pump C,Pump,2026-02-27 06:12:19,64.24,1.55,116.53,1273.95,0
3,Pump C,Pump,2026-02-27 06:17:19,62.35,1.45,109.94,1287.41,0
3,Pump C,Pump,2026-02-27 06:22:19,95.65,5.25,137.39,1502.66,1
3,Pump C,Pump,2026-02-27 06:27:19,59.91,0.82,102.18,1164.04,0
3,Pump C,Pump,2026-02-27 06:32:19,69.01,0.78,115.96,1173.89,0
3,Pump C,Pump,2026-02-27 06:37:19,50.33,1.89,119.33,1113.25,0
3,Pump C,Pump,2026-02-27 06:42:19,56.87,1.08,115.26,1270.71,0
3,Pump C,Pump,2026-02-27 06:47:19,64.44,1.3,114.04,1270.9,0
3,Pump C,Pump,2026-02-27 06:52:19,66.47,1.67,114.32,1151.27,0
3,Pump C,Pump,2026-02-27 06:57:19,51.49,1.21,115.55,1137.16,0
3,Pump C,Pump,2026-02-27 07:02:19,51.82,1.01,102.44,1214.07,0
3,Pump C,Pump,2026-02-27 07:07:19,53.34,1.88,101.67,1272.32,0
3,Pump C,Pump,2026-02-27 07:12:19,65.9,1.71,102.08,1276.62,0
3,Pump C,Pump,2026-02-27 07:17:19,62.56,1.28,108.83,1120.51,0
3,Pump C,Pump,2026-02-27 07:22:19,60.09,1.6,107.98,1197.97,0
3,Pump C,Pump,2026-02-27 07:27:19,67.2,1.74,111.47,1223.67,0
3,Pump C,Pump,2026-02-27 07:32:19,83.76,5.06,137.5,1495.67,1
3,Pump C,Pump,2026-02-27 07:37:19,66.47,1.26,114.69,1204.2,0
3,Pump C,Pump,2026-02-27 07:42:19,68.81,1.5,113.96,1241.76,0
3,Pump C,Pump,2026-02-27 07:47:19,68.33,2.01,116.48,1114.47,0
3,Pump C,Pump,2026-02-27 07:52:19,61.63,1.59,118.85,1293.06,0
3,Pump C,Pump,2026-02-27 07:57:19,60.6,1.47,116.42,1162.26,0
3,Pump C,Pump,2026-02-27 08:02:19,51.67,1.36,111.48,1177.74,0
3,Pump C,Pump,2026-02-27 08:07:19,62.59,1.56,111.51,1206.57,0
3,Pump C,Pump,2026-02-27 08:12:19,57.06,0.85,111.47,1130.15,0
3,Pump C,Pump,2026-02-27 08:17:19,63.44,1.11,105.96,1296.21,0
3,Pump C,Pump,2026-02-27 08:22:19,60.29,1.06,105.68,1279.99,0
3,Pump C,Pump,2026-02-27 08:27:19,95.69,4.33,132.49,1407.92,1
3,Pump C,Pump,2026-02-27 08:32:19,50.72,1.58,109.22,1178.77,0
3,Pump C,Pump,2026-02-27 08:37:19,50.92,1.27,110.54,1221.02,0
3,Pump C,Pump,2026-02-27 08:42:19,80.96,5.0,139.42,1524.43,1
3,Pump C,Pump,2026-02-27 08:47:19,61.56,1.09,111.59,1133.2,0
3,Pump C,Pump,2026-02-27 08:52:19,62.19,1.26,109.64,1119.37,0
3,Pump C,Pump,2026-02-27 08:57:19,55.65,1.51,115.56,1131.55,0
3,Pump C,Pump,2026-02-27 09:02:19,60.67,1.22,111.73,1161.96,0
3,Pump C,Pump,2026-02-27 09:07:19,69.2,1.44,119.18,1283.42,0
3,Pump C,Pump,2026-02-27 09:12:19,53.81,1.46,101.36,1160.64,0
3,Pump C,Pump,2026-02-27 09:17:19,69.31,1.68,103.71,1195.35,0
3,Pump C,Pump,2026-02-27 09:22:19,53.6,1.31,117.17,1230.11,0
3,Pump C,Pump,2026-02-27 09:27:19,50.19,0.88,105.66,1294.33,0
3,Pump C,Pump,2026-02-27 09:32:19,60.65,1.78,104.97,1169.05,0
3,Pump C,Pump,2026-02-27 09:37:19,54.69,1.58,116.25,1234.21,0
3,Pump C,Pump,2026-02-27 09:42:19,61.42,1.89,117.17,1107.64,0
3,Pump C,Pump,2026-02-27 09:47:19,83.78,3.83,140.07,1535.47,1
3,Pump C,Pump,2026-02-27 09:52:19,55.67,1.7,105.48,1126.8,0
3,Pump C,Pump,2026-02-27 09:57:19,52.98,1.97,118.78,1218.19,0
3,Pump C,Pump,2026-02-27 10:02:19,60.91,1.12,111.59,1148.74,0
3,Pump C,Pump,2026-02-27 10:07:19,52.94,0.94,105.1,1209.87,0
3,Pump C,Pump,2026-02-27 10:12:19,55.31,1.15,110.69,1199.05,0
3,Pump C,Pump,2026-02-27 10:17:19,68.85,1.09,108.09,1272.96,0
3,Pump C,Pump,2026-02-27 10:22:19,57.82,1.87,110.48,1128.08,0
3,Pump C,Pump,2026-02-27 10:27:19,53.69,1.17,103.96,1301.57,0
3,Pump C,Pump,2026-02-27 10:32:19,55.27,0.84,117.56,1263.43,0
3,Pump C,Pump,2026-02-27 10:37:19,51.36,1.78,106.28,1214.98,0
3,Pump C,Pump,2026-02-27 10:42:19,53.24,1.23,101.2,1156.24,0
3,Pump C,Pump,2026-02-27 10:47:19,66.31,1.81,112.36,1237.98,0
3,Pump C,Pump,2026-02-27 10:52:19,62.3,0.92,100.17,1166.65,0
3,Pump C,Pump,2026-02-27 10:57:19,50.53,1.83,102.22,1121.96,0
3,Pump C,Pump,2026-02-27 11:02:19,85.02,3.52,137.06,1501.66,1
3,Pump C,Pump,2026-02-27 11:07:19,64.57,1.04,111.51,1158.98,0
3,Pump C,Pump,2026-02-27 11:12:19,66.13,0.81,111.3,1185.36,0
3,Pump C,Pump,2026-02-27 11:17:19,50.98,1.91,106.81,1236.43,0
3,Pump C,Pump,2026-02-27 11:22:19,51.35,1.76,100.22,1113.25,0
3,Pump C,Pump,2026-02-27 11:27:19,88.37,3.63,132.83,1480.23,1
3,Pump C,Pump,2026-02-27 11:32:19,98.51,5.8,133.11,1462.82,1
3,Pump C,Pump,2026-02-27 11:37:19,82.6,5.08,140.85,1503.68,1
3,Pump C,Pump,2026-02-27 11:42:19,68.33,1.34,114.33,1286.99,0
3,Pump C,Pump,2026-02-27 11:47:19,54.48,1.4,112.74,1292.43,0
3,Pump C,Pump,2026-02-27 11:52:19,55.88,1.41,115.35,1151.6,0
3,Pump C,Pump,2026-02-27 11:57:19,61.57,1.33,118.61,1146.44,0
3,Pump C,Pump,2026-02-27 12:02:19,52.87,1.32,113.52,1097.8,0
3,Pump C,Pump,2026-02-27 12:07:19,62.8,0.88,104.17,1231.11,0
3,Pump C,Pump,2026-02-27 12:12:19,50.91,1.96,115.56,1112.79,0
3,Pump C,Pump,2026-02-27 12:17:19,60.55,0.98,115.62,1108.42,0
3,Pump C,Pump,2026-02-27 12:22:19,54.47,1.16,112.62,1152.3,0
3,Pump C,Pump,2026-02-27 12:27:19,56.92,1.14,103.41,1239.47,0
3,Pump C,Pump,2026-02-27 12:32:19,50.61,1.87,104.9,1151.67,0
3,Pump C,Pump,2026-02-27 12:37:19,57.42,1.5,104.99,1152.74,0
3,Pump C,Pump,2026-02-27 12:42:19,68.77,1.78,119.61,1232.17,0
3,Pump C,Pump,2026-02-27 12:47:19,59.97,1.31,118.09,1200.86,0
3,Pump C,Pump,2026-02-27 12:52:19,62.18,0.94,108.45,1133.22,0
3,Pump C,Pump,2026-02-27 12:57:19,49.45,1.95,115.2,1210.02,0
3,Pump C,Pump,2026-02-27 13:02:19,53.98,0.94,116.96,1197.12,0
